Geometry,C11,C12,C22,C16,C26,C66,
101111101011110,0.01651527,0.03098345,0.01651527,0.00000000,0.00000000,0.00271828,
101111101011111,0.01571695,0.02937226,0.01571695,0.00000000,0.00000000,0.00188759,
101111101100000,0.02740728,0.04222964,0.02740728,0.00000000,0.00000000,0.00861778,
101111101100001,0.02722805,0.04189923,0.02722805,0.00000000,0.00000000,0.00861031,
101111101100010,0.02683022,0.04136457,0.02683022,0.00000000,0.00000000,0.00852067,
101111101100011,0.02640999,0.04123339,0.02640999,0.00000000,0.00000000,0.00836098,
101111101100100,0.02713805,0.04208205,0.02713805,0.00000000,0.00000000,0.00857303,
101111101100101,0.02667555,0.04149335,0.02667555,0.00000000,0.00000000,0.00855824,
101111101100110,0.02526871,0.03962513,0.02526871,0.00000000,0.00000000,0.00660238,
101111101100111,0.02510632,0.03949164,0.02510632,0.00000000,0.00000000,0.00577863,
101111101101000,0.02408849,0.03874424,0.02408849,0.00000000,0.00000000,0.00817102,
101111101101001,0.02378378,0.03845668,0.02378378,0.00000000,0.00000000,0.00791857,
101111101101010,0.02112898,0.03736632,0.02112898,0.00000000,0.00000000,0.00794891,
101111101101011,0.01772068,0.03225145,0.01772068,0.00000000,0.00000000,0.00215767,
101111101101100,0.02338128,0.03880032,0.02338128,0.00000000,0.00000000,0.00766123,
101111101101101,0.02287054,0.03782713,0.02287054,0.00000000,0.00000000,0.00370212,
101111101101110,0.01758658,0.03252801,0.01758658,0.00000000,0.00000000,0.00343325,
101111101101111,0.01665250,0.03070843,0.01665250,0.00000000,0.00000000,0.00205550,
101111101110000,0.02289936,0.04126682,0.02289936,0.00000000,0.00000000,0.00603149,
101111101110001,0.02272022,0.04093587,0.02272022,0.00000000,0.00000000,0.00603036,
101111101110010,0.02220907,0.04001934,0.02220907,0.00000000,0.00000000,0.00598121,
101111101110011,0.02141877,0.03955176,0.02141877,0.00000000,0.00000000,0.00551790,
101111101110100,0.02169737,0.03961437,0.02169737,0.00000000,0.00000000,0.00591047,
101111101110101,0.02135216,0.03903627,0.02135216,0.00000000,0.00000000,0.00497238,
101111101110110,0.01794063,0.03299524,0.01794063,0.00000000,0.00000000,0.00273984,
101111101110111,0.01683787,0.03128829,0.01683787,0.00000000,0.00000000,0.00267384,
101111101111000,0.01854932,0.03401868,0.01854932,0.00000000,0.00000000,0.00233627,
101111101111001,0.01843630,0.03379141,0.01843630,0.00000000,0.00000000,0.00232238,
101111101111010,0.01666659,0.03091282,0.01666659,0.00000000,0.00000000,0.00227514,
101111101111011,0.01555125,0.02887029,0.01555125,0.00000000,0.00000000,0.00144723,
101111101111100,0.01729727,0.03254815,0.01729727,0.00000000,0.00000000,0.00228290,
101111101111101,0.01715069,0.03225656,0.01715069,0.00000000,0.00000000,0.00218722,
101111101111110,0.01543729,0.02906347,0.01543729,0.00000000,0.00000000,0.00153695,
101111101111111,0.01468776,0.02757302,0.01468776,0.00000000,0.00000000,0.00130918,
101111110000000,0.02835400,0.04642712,0.02835400,0.00000000,0.00000000,0.00751724,
101111110000001,0.02814502,0.04612305,0.02814502,0.00000000,0.00000000,0.00749245,
101111110000010,0.02773041,0.04572296,0.02773041,0.00000000,0.00000000,0.00746866,
101111110000011,0.02730385,0.04569754,0.02730385,0.00000000,0.00000000,0.00731753,
101111110000100,0.02817205,0.04611084,0.02817205,0.00000000,0.00000000,0.00747674,
101111110000101,0.02770483,0.04558370,0.02770483,0.00000000,0.00000000,0.00745207,
101111110000110,0.02662079,0.04445256,0.02662079,0.00000000,0.00000000,0.00677647,
101111110000111,0.02651583,0.04439026,0.02651583,0.00000000,0.00000000,0.00674389,
101111110001000,0.02757504,0.04537021,0.02757504,0.00000000,0.00000000,0.00749034,
101111110001001,0.02740377,0.04503125,0.02740377,0.00000000,0.00000000,0.00736075,
101111110001010,0.02644289,0.04418967,0.02644289,0.00000000,0.00000000,0.00741180,
101111110001011,0.02337119,0.04329178,0.02337119,0.00000000,0.00000000,0.00381987,
101111110001100,0.02702070,0.04474178,0.02702070,0.00000000,0.00000000,0.00745290,
101111110001101,0.02668568,0.04430868,0.02668568,0.00000000,0.00000000,0.00726377,
101111110001110,0.02333452,0.04329090,0.02333452,0.00000000,0.00000000,0.00486939,
101111110001111,0.02298323,0.04332660,0.02298323,0.00000000,0.00000000,0.00374793,
101111110010000,0.02475781,0.04284586,0.02475781,0.00000000,0.00000000,0.00740393,
101111110010001,0.02452237,0.04249280,0.02452237,0.00000000,0.00000000,0.00738854,
101111110010010,0.02388575,0.04155974,0.02388575,0.00000000,0.00000000,0.00734333,
101111110010011,0.02225820,0.04159942,0.02225820,0.00000000,0.00000000,0.00669616,
101111110010100,0.02219196,0.03819698,0.02219196,0.00000000,0.00000000,0.00627410,
101111110010101,0.02185579,0.03781650,0.02185579,0.00000000,0.00000000,0.00468137,
101111110010110,0.01874417,0.03352655,0.01874417,0.00000000,0.00000000,0.00195286,
101111110010111,0.01734748,0.03222459,0.01734748,0.00000000,0.00000000,0.00183611,
101111110011000,0.02048379,0.03689821,0.02048379,0.00000000,0.00000000,0.00616502,
101111110011001,0.02033862,0.03662826,0.02033862,0.00000000,0.00000000,0.00602558,
101111110011010,0.01833345,0.03416031,0.01833345,0.00000000,0.00000000,0.00608580,
101111110011011,0.01644943,0.03081184,0.01644943,0.00000000,0.00000000,0.00246183,
101111110011100,0.01863479,0.03387483,0.01863479,0.00000000,0.00000000,0.00334982,
101111110011101,0.01846406,0.03358565,0.01846406,0.00000000,0.00000000,0.00322696,
101111110011110,0.01640781,0.03053031,0.01640781,0.00000000,0.00000000,0.00180427,
101111110011111,0.01552225,0.02904912,0.01552225,0.00000000,0.00000000,0.00150984,
101111110100000,0.02530184,0.04435743,0.02530184,0.00000000,0.00000000,0.00636863,
101111110100001,0.02512754,0.04407750,0.02512754,0.00000000,0.00000000,0.00636342,
101111110100010,0.02479682,0.04362698,0.02479682,0.00000000,0.00000000,0.00634289,
101111110100011,0.02443001,0.04337699,0.02443001,0.00000000,0.00000000,0.00626422,
101111110100100,0.02511501,0.04401496,0.02511501,0.00000000,0.00000000,0.00634076,
101111110100101,0.02470624,0.04346283,0.02470624,0.00000000,0.00000000,0.00633197,
101111110100110,0.02371070,0.04213053,0.02371070,0.00000000,0.00000000,0.00460192,
101111110100111,0.02360590,0.04203297,0.02360590,0.00000000,0.00000000,0.00383079,
101111110101000,0.02467840,0.04328361,0.02467840,0.00000000,0.00000000,0.00630288,
101111110101001,0.02453530,0.04300692,0.02453530,0.00000000,0.00000000,0.00622926,
101111110101010,0.02382393,0.04204422,0.02382393,0.00000000,0.00000000,0.00624418,
101111110101011,0.02104022,0.03965481,0.02104022,0.00000000,0.00000000,0.00367745,
101111110101100,0.02421667,0.04257823,0.02421667,0.00000000,0.00000000,0.00628484,
101111110101101,0.02392712,0.04217027,0.02392712,0.00000000,0.00000000,0.00537237,
101111110101110,0.01889049,0.03532882,0.01889049,0.00000000,0.00000000,0.00443773,
101111110101111,0.01817756,0.03444084,0.01817756,0.00000000,0.00000000,0.00351193,
101111110110000,0.02184808,0.03876300,0.02184808,0.00000000,0.00000000,0.00546098,
101111110110001,0.02167941,0.03851295,0.02167941,0.00000000,0.00000000,0.00544491,
101111110110010,0.02123062,0.03781237,0.02123062,0.00000000,0.00000000,0.00539627,
101111110110011,0.02009309,0.03807528,0.02009309,0.00000000,0.00000000,0.00538964,
101111110110100,0.02061860,0.03636682,0.02061860,0.00000000,0.00000000,0.00516395,
101111110110101,0.02032172,0.03599346,0.02032172,0.00000000,0.00000000,0.00327340,
101111110110110,0.01748441,0.03188097,0.01748441,0.00000000,0.00000000,0.00171330,
101111110110111,0.01625738,0.03063960,0.01625738,0.00000000,0.00000000,0.00167547,
101111110111000,0.01857454,0.03376568,0.01857454,0.00000000,0.00000000,0.00220098,
101111110111001,0.01845767,0.03355629,0.01845767,0.00000000,0.00000000,0.00219042,
101111110111010,0.01670792,0.03108585,0.01670792,0.00000000,0.00000000,0.00217343,
101111110111011,0.01544648,0.02908022,0.01544648,0.00000000,0.00000000,0.00156977,
101111110111100,0.01751081,0.03192449,0.01751081,0.00000000,0.00000000,0.00208539,
101111110111101,0.01735403,0.03166435,0.01735403,0.00000000,0.00000000,0.00206102,
101111110111110,0.01549240,0.02893222,0.01549240,0.00000000,0.00000000,0.00142473,
101111110111111,0.01467198,0.02762574,0.01467198,0.00000000,0.00000000,0.00128749,
101111111000000,0.02374610,0.03998310,0.02374610,0.00000000,0.00000000,0.00592839,
101111111000001,0.02360864,0.03973909,0.02360864,0.00000000,0.00000000,0.00589343,
101111111000010,0.02330841,0.03934315,0.02330841,0.00000000,0.00000000,0.00587066,
101111111000011,0.02300690,0.03926286,0.02300690,0.00000000,0.00000000,0.00567116,
101111111000100,0.02361485,0.03975592,0.02361485,0.00000000,0.00000000,0.00590745,
101111111000101,0.02331589,0.03930647,0.02331589,0.00000000,0.00000000,0.00587361,
101111111000110,0.02241872,0.03809364,0.02241872,0.00000000,0.00000000,0.00522324,
101111111000111,0.02231927,0.03800967,0.02231927,0.00000000,0.00000000,0.00518772,
101111111001000,0.02104873,0.03571044,0.02104873,0.00000000,0.00000000,0.00589263,
101111111001001,0.02086689,0.03548973,0.02086689,0.00000000,0.00000000,0.00575215,
101111111001010,0.01833176,0.03449753,0.01833176,0.00000000,0.00000000,0.00580942,
101111111001011,0.01627062,0.03063473,0.01627062,0.00000000,0.00000000,0.00189143,
101111111001100,0.02074506,0.03563522,0.02074506,0.00000000,0.00000000,0.00586499,
101111111001101,0.02044799,0.03508536,0.02044799,0.00000000,0.00000000,0.00561680,
101111111001110,0.01625321,0.03080753,0.01625321,0.00000000,0.00000000,0.00309105,
101111111001111,0.01542778,0.02916496,0.01542778,0.00000000,0.00000000,0.00183905,
101111111010000,0.02054927,0.03787125,0.02054927,0.00000000,0.00000000,0.00585518,
101111111010001,0.02040776,0.03759814,0.02040776,0.00000000,0.00000000,0.00576715,
101111111010010,0.02002125,0.03689244,0.02002125,0.00000000,0.00000000,0.00579527,
101111111010011,0.01919208,0.03607550,0.01919208,0.00000000,0.00000000,0.00345534,
101111111010100,0.01849723,0.03425781,0.01849723,0.00000000,0.00000000,0.00476835,
101111111010101,0.01832096,0.03393800,0.01832096,0.00000000,0.00000000,0.00447138,
101111111010110,0.01642152,0.03044169,0.01642152,0.00000000,0.00000000,0.00182146,
101111111010111,0.01549347,0.02905791,0.01549347,0.00000000,0.00000000,0.00159446,
101111111011000,0.01776508,0.03363329,0.01776508,0.00000000,0.00000000,0.00563130,
101111111011001,0.01765328,0.03340642,0.01765328,0.00000000,0.00000000,0.00548999,
101111111011010,0.01611595,0.03098008,0.01611595,0.00000000,0.00000000,0.00556232,
101111111011011,0.01465647,0.02804606,0.01465647,0.00000000,0.00000000,0.00179085,
101111111011100,0.01613835,0.03097667,0.01613835,0.00000000,0.00000000,0.00328041,
101111111011101,0.01601371,0.03072454,0.01601371,0.00000000,0.00000000,0.00310018,
101111111011110,0.01450643,0.02784913,0.01450643,0.00000000,0.00000000,0.00168090,
101111111011111,0.01382700,0.02647452,0.01382700,0.00000000,0.00000000,0.00130515,
101111111100000,0.02111847,0.03870329,0.02111847,0.00000000,0.00000000,0.00478826,
101111111100001,0.02100324,0.03848680,0.02100324,0.00000000,0.00000000,0.00477654,
101111111100010,0.02076869,0.03808636,0.02076869,0.00000000,0.00000000,0.00475519,
101111111100011,0.02053810,0.03784833,0.02053810,0.00000000,0.00000000,0.00463340,
101111111100100,0.02098033,0.03844940,0.02098033,0.00000000,0.00000000,0.00477882,
101111111100101,0.02072733,0.03801932,0.02072733,0.00000000,0.00000000,0.00476433,
101111111100110,0.01992041,0.03666490,0.01992041,0.00000000,0.00000000,0.00314333,
101111111100111,0.01982776,0.03654109,0.01982776,0.00000000,0.00000000,0.00238927,
101111111101000,0.01888270,0.03449730,0.01888270,0.00000000,0.00000000,0.00472219,
101111111101001,0.01875402,0.03425429,0.01875402,0.00000000,0.00000000,0.00463893,
101111111101010,0.01699967,0.03229237,0.01699967,0.00000000,0.00000000,0.00466052,
101111111101011,0.01534118,0.02925732,0.01534118,0.00000000,0.00000000,0.00178519,
101111111101100,0.01869013,0.03431632,0.01869013,0.00000000,0.00000000,0.00469593,
101111111101101,0.01843460,0.03380127,0.01843460,0.00000000,0.00000000,0.00328850,
101111111101110,0.01534132,0.02938849,0.01534132,0.00000000,0.00000000,0.00277661,
101111111101111,0.01460263,0.02793998,0.01460263,0.00000000,0.00000000,0.00173784,
101111111110000,0.01821099,0.03469528,0.01821099,0.00000000,0.00000000,0.00355933,
101111111110001,0.01811041,0.03449846,0.01811041,0.00000000,0.00000000,0.00355622,
101111111110010,0.01783777,0.03396977,0.01783777,0.00000000,0.00000000,0.00353955,
101111111110011,0.01734560,0.03342076,0.01734560,0.00000000,0.00000000,0.00291475,
101111111110100,0.01719880,0.03276128,0.01719880,0.00000000,0.00000000,0.00346680,
101111111110101,0.01704184,0.03246345,0.01704184,0.00000000,0.00000000,0.00308494,
101111111110110,0.01532525,0.02920044,0.01532525,0.00000000,0.00000000,0.00156850,
101111111110111,0.01452481,0.02787165,0.01452481,0.00000000,0.00000000,0.00144904,
101111111111000,0.01609111,0.03090157,0.01609111,0.00000000,0.00000000,0.00213379,
101111111111001,0.01600285,0.03072290,0.01600285,0.00000000,0.00000000,0.00212113,
101111111111010,0.01465919,0.02825909,0.01465919,0.00000000,0.00000000,0.00209399,
101111111111011,0.01379158,0.02654966,0.01379158,0.00000000,0.00000000,0.00130656,
101111111111100,0.01522963,0.02939820,0.01522963,0.00000000,0.00000000,0.00203448,
101111111111101,0.01511594,0.02916931,0.01511594,0.00000000,0.00000000,0.00197844,
101111111111110,0.01376935,0.02656161,0.01376935,0.00000000,0.00000000,0.00133406,
101111111111111,0.01315079,0.02532928,0.01315079,0.00000000,0.00000000,0.00112758,
110000000000000,0.66087393,0.57708284,0.66087393,0.00000000,0.00000000,0.65452198,
110000000000001,0.56504830,0.51963580,0.56504830,0.00000000,0.00000000,0.64086190,
110000000000010,0.45795919,0.47388883,0.45795919,0.00000000,0.00000000,0.61063428,
110000000000011,0.41086903,0.44995140,0.41086903,0.00000000,0.00000000,0.58321055,
110000000000100,0.57412514,0.50938500,0.57412514,0.00000000,0.00000000,0.62774156,
110000000000101,0.44681967,0.45620734,0.44681967,0.00000000,0.00000000,0.60783573,
110000000000110,0.35908223,0.36695574,0.35908223,0.00000000,0.00000000,0.48823900,
110000000000111,0.35487876,0.36235517,0.35487876,0.00000000,0.00000000,0.48778662,
110000000001000,0.47771147,0.42279731,0.47771147,0.00000000,0.00000000,0.56779973,
110000000001001,0.44519916,0.38170646,0.44519916,0.00000000,0.00000000,0.48828859,
110000000001010,0.33643727,0.37799429,0.33643727,0.00000000,0.00000000,0.50503819,
110000000001011,0.27275958,0.34226276,0.27275958,0.00000000,0.00000000,0.41227075,
110000000001100,0.37617626,0.40153917,0.37617626,0.00000000,0.00000000,0.54469576,
110000000001101,0.34757626,0.38455175,0.34757626,0.00000000,0.00000000,0.46751241,
110000000001110,0.26965797,0.33894784,0.26965797,0.00000000,0.00000000,0.39530600,
110000000001111,0.26716237,0.33471932,0.26716237,0.00000000,0.00000000,0.39358781,
110000000010000,0.49248914,0.45242298,0.49248914,0.00000000,0.00000000,0.57941739,
110000000010001,0.40658892,0.42932109,0.40658892,0.00000000,0.00000000,0.56693135,
110000000010010,0.30906338,0.36077249,0.30906338,0.00000000,0.00000000,0.50879260,
110000000010011,0.27539251,0.34078000,0.27539251,0.00000000,0.00000000,0.45971729,
110000000010100,0.42608105,0.39954285,0.42608105,0.00000000,0.00000000,0.51118186,
110000000010101,0.30473737,0.37927637,0.30473737,0.00000000,0.00000000,0.49684966,
110000000010110,0.21693245,0.27632939,0.21693245,0.00000000,0.00000000,0.20357485,
110000000010111,0.21248665,0.27349503,0.21248665,0.00000000,0.00000000,0.20353195,
110000000011000,0.26475042,0.29443631,0.26475042,0.00000000,0.00000000,0.41074778,
110000000011001,0.26132056,0.28840120,0.26132056,0.00000000,0.00000000,0.32941124,
110000000011010,0.22786730,0.30682797,0.22786730,0.00000000,0.00000000,0.36405534,
110000000011011,0.20853566,0.26928187,0.20853566,0.00000000,0.00000000,0.19720681,
110000000011100,0.21484921,0.27583037,0.21484921,0.00000000,0.00000000,0.21099698,
110000000011101,0.21415452,0.27520932,0.21415452,0.00000000,0.00000000,0.20317993,
110000000011110,0.20804764,0.26934510,0.20804764,0.00000000,0.00000000,0.19387417,
110000000011111,0.20634628,0.26650077,0.20634628,0.00000000,0.00000000,0.19275024,
110000000100000,0.56650391,0.48393988,0.56650391,0.00000000,0.00000000,0.59302276,
110000000100001,0.47068527,0.44691590,0.47068527,0.00000000,0.00000000,0.58516786,
110000000100010,0.37017536,0.40067961,0.37017536,0.00000000,0.00000000,0.54512765,
110000000100011,0.31848819,0.37950553,0.31848819,0.00000000,0.00000000,0.52436900,
110000000100100,0.46539418,0.41372816,0.46539418,0.00000000,0.00000000,0.55740352,
110000000100101,0.33419150,0.38107297,0.33419150,0.00000000,0.00000000,0.53849389,
110000000100110,0.25063464,0.29178203,0.25063464,0.00000000,0.00000000,0.38603953,
110000000100111,0.24621288,0.28743572,0.24621288,0.00000000,0.00000000,0.38561813,
110000000101000,0.40674646,0.33542919,0.40674646,0.00000000,0.00000000,0.46709211,
110000000101001,0.37559113,0.30874400,0.37559113,0.00000000,0.00000000,0.39629169,
110000000101010,0.27770081,0.30330137,0.27770081,0.00000000,0.00000000,0.40374173,
110000000101011,0.20896667,0.26354786,0.20896667,0.00000000,0.00000000,0.31965697,
110000000101100,0.29985434,0.30935838,0.29985434,0.00000000,0.00000000,0.45181569,
110000000101101,0.26961118,0.30471889,0.26961118,0.00000000,0.00000000,0.36585304,
110000000101110,0.20250268,0.25719195,0.20250268,0.00000000,0.00000000,0.29711518,
110000000101111,0.19987520,0.25327055,0.19987520,0.00000000,0.00000000,0.29545274,
110000000110000,0.39740194,0.34904731,0.39740194,0.00000000,0.00000000,0.48924966,
110000000110001,0.31464727,0.35634874,0.31464727,0.00000000,0.00000000,0.48575252,
110000000110010,0.23247812,0.27324068,0.23247812,0.00000000,0.00000000,0.40950285,
110000000110011,0.20490925,0.28581559,0.20490925,0.00000000,0.00000000,0.38158669,
110000000110100,0.36936741,0.31306745,0.36936741,0.00000000,0.00000000,0.42462755,
110000000110101,0.24934656,0.29648894,0.24934656,0.00000000,0.00000000,0.40968246,
110000000110110,0.16263621,0.19660302,0.16263621,0.00000000,0.00000000,0.08051447,
110000000110111,0.15872889,0.19435588,0.15872889,0.00000000,0.00000000,0.08040887,
110000000111000,0.16728672,0.19703161,0.16728672,0.00000000,0.00000000,0.08203498,
110000000111001,0.16675848,0.19655089,0.16675848,0.00000000,0.00000000,0.08087395,
110000000111010,0.15921483,0.19423606,0.15921483,0.00000000,0.00000000,0.07931686,
110000000111011,0.15612294,0.19039896,0.15612294,0.00000000,0.00000000,0.06748667,
110000000111100,0.16205251,0.19562373,0.16205251,0.00000000,0.00000000,0.07939522,
110000000111101,0.16148493,0.19507984,0.16148493,0.00000000,0.00000000,0.07402621,
110000000111110,0.15610154,0.19032783,0.15610154,0.00000000,0.00000000,0.06742422,
110000000111111,0.15446078,0.18804118,0.15446078,0.00000000,0.00000000,0.06659358,
110000001000000,0.49241750,0.37503290,0.49241750,0.00000000,0.00000000,0.45527999,
110000001000001,0.44955915,0.34162339,0.44955915,0.00000000,0.00000000,0.40506839,
110000001000010,0.37943760,0.32969679,0.37943760,0.00000000,0.00000000,0.37122603,
110000001000011,0.33694282,0.31276483,0.33694282,0.00000000,0.00000000,0.28631371,
110000001000100,0.43063348,0.35133495,0.43063348,0.00000000,0.00000000,0.44359417,
110000001000101,0.37096577,0.33207379,0.37096577,0.00000000,0.00000000,0.39260949,
110000001000110,0.30790909,0.27668252,0.30790909,0.00000000,0.00000000,0.24449167,
110000001000111,0.30418955,0.27294332,0.30418955,0.00000000,0.00000000,0.24269394,
110000001001000,0.39653473,0.31770865,0.39653473,0.00000000,0.00000000,0.40576288,
110000001001001,0.36375186,0.26742978,0.36375186,0.00000000,0.00000000,0.28554202,
110000001001010,0.23978573,0.25502287,0.23978573,0.00000000,0.00000000,0.31726675,
110000001001011,0.16611788,0.21075871,0.16611788,0.00000000,0.00000000,0.16944474,
110000001001100,0.29127567,0.29985736,0.29127567,0.00000000,0.00000000,0.37432393,
110000001001101,0.26301101,0.27541984,0.26301101,0.00000000,0.00000000,0.24957958,
110000001001110,0.16474841,0.21352987,0.16474841,0.00000000,0.00000000,0.17050465,
110000001001111,0.16226250,0.20901178,0.16226250,0.00000000,0.00000000,0.16707002,
110000001010000,0.31954690,0.31847147,0.31954690,0.00000000,0.00000000,0.42429611,
110000001010001,0.29778243,0.30581050,0.29778243,0.00000000,0.00000000,0.38376117,
110000001010010,0.25509162,0.28962369,0.25509162,0.00000000,0.00000000,0.34879519,
110000001010011,0.22735930,0.26828005,0.22735930,0.00000000,0.00000000,0.25446267,
110000001010100,0.26798156,0.28815143,0.26798156,0.00000000,0.00000000,0.38993824,
110000001010101,0.23300592,0.28693721,0.23300592,0.00000000,0.00000000,0.36899763,
110000001010110,0.17884891,0.22730870,0.17884891,0.00000000,0.00000000,0.13723491,
110000001010111,0.17448100,0.22367741,0.17448100,0.00000000,0.00000000,0.13686897,
110000001011000,0.21761900,0.25296372,0.21761900,0.00000000,0.00000000,0.31036710,
110000001011001,0.21341062,0.24662957,0.21341062,0.00000000,0.00000000,0.24302956,
110000001011010,0.18051891,0.25507999,0.18051891,0.00000000,0.00000000,0.27159760,
110000001011011,0.15457598,0.20355188,0.15457598,0.00000000,0.00000000,0.13070449,
110000001011100,0.15847160,0.21031429,0.15847160,0.00000000,0.00000000,0.14703517,
110000001011101,0.15803714,0.20965271,0.15803714,0.00000000,0.00000000,0.13908866,
110000001011110,0.15347394,0.20335986,0.15347394,0.00000000,0.00000000,0.13039028,
110000001011111,0.15196548,0.20048245,0.15196548,0.00000000,0.00000000,0.12893843,
110000001100000,0.41842836,0.31995819,0.41842836,0.00000000,0.00000000,0.43140211,
110000001100001,0.37588394,0.30312733,0.37588394,0.00000000,0.00000000,0.38983470,
110000001100010,0.31309438,0.29488088,0.31309438,0.00000000,0.00000000,0.34956272,
110000001100011,0.26804236,0.28427694,0.26804236,0.00000000,0.00000000,0.27420905,
110000001100100,0.34707937,0.30418871,0.34707937,0.00000000,0.00000000,0.42182429,
110000001100101,0.28421184,0.29971130,0.28421184,0.00000000,0.00000000,0.37595718,
110000001100110,0.22487054,0.24567767,0.22487054,0.00000000,0.00000000,0.21611286,
110000001100111,0.22095986,0.24217440,0.22095986,0.00000000,0.00000000,0.21447046,
110000001101000,0.35207051,0.26777207,0.35207051,0.00000000,0.00000000,0.35911273,
110000001101001,0.32317096,0.23463649,0.32317096,0.00000000,0.00000000,0.25133711,
110000001101010,0.21792822,0.22734650,0.21792822,0.00000000,0.00000000,0.27501332,
110000001101011,0.14540737,0.18538003,0.14540737,0.00000000,0.00000000,0.14056297,
110000001101100,0.25425336,0.26034539,0.25425336,0.00000000,0.00000000,0.33501003,
110000001101101,0.22595927,0.24712129,0.22595927,0.00000000,0.00000000,0.20538435,
110000001101110,0.14287940,0.18651649,0.14287940,0.00000000,0.00000000,0.14012474,
110000001101111,0.14059627,0.18233661,0.14059627,0.00000000,0.00000000,0.13685747,
110000001110000,0.23858215,0.24016389,0.23858215,0.00000000,0.00000000,0.37541144,
110000001110001,0.21937449,0.24520751,0.21937449,0.00000000,0.00000000,0.35598997,
110000001110010,0.19151024,0.22565898,0.19151024,0.00000000,0.00000000,0.30256587,
110000001110011,0.17263074,0.23856721,0.17263074,0.00000000,0.00000000,0.22615238,
110000001110100,0.23201624,0.23352005,0.23201624,0.00000000,0.00000000,0.35046698,
110000001110101,0.19734033,0.23461056,0.19734033,0.00000000,0.00000000,0.33575676,
110000001110110,0.14434111,0.17873340,0.14434111,0.00000000,0.00000000,0.06888263,
110000001110111,0.14058780,0.17600256,0.14058780,0.00000000,0.00000000,0.06882484,
110000001111000,0.13682371,0.17238848,0.13682371,0.00000000,0.00000000,0.07237888,
110000001111001,0.13650626,0.17195462,0.13650626,0.00000000,0.00000000,0.07134621,
110000001111010,0.13160565,0.16944107,0.13160565,0.00000000,0.00000000,0.07034736,
110000001111011,0.12894019,0.16570861,0.12894019,0.00000000,0.00000000,0.05773876,
110000001111100,0.13281849,0.17120185,0.13281849,0.00000000,0.00000000,0.06984326,
110000001111101,0.13246864,0.17071453,0.13246864,0.00000000,0.00000000,0.06470329,
110000001111110,0.12869405,0.16615217,0.12869405,0.00000000,0.00000000,0.05813366,
110000001111111,0.12739349,0.16398415,0.12739349,0.00000000,0.00000000,0.05710450,
110000010000000,0.51027645,0.40124691,0.51027645,0.00000000,0.00000000,0.48328645,
110000010000001,0.44195129,0.36334226,0.44195129,0.00000000,0.00000000,0.47474827,
110000010000010,0.35582760,0.33131945,0.35582760,0.00000000,0.00000000,0.45456172,
110000010000011,0.31980951,0.31388209,0.31980951,0.00000000,0.00000000,0.42983123,
110000010000100,0.45725736,0.35606342,0.45725736,0.00000000,0.00000000,0.44019525,
110000010000101,0.35695709,0.31590614,0.35695709,0.00000000,0.00000000,0.42879291,
110000010000110,0.27806864,0.24005466,0.27806864,0.00000000,0.00000000,0.31332206,
110000010000111,0.27427765,0.23588536,0.27427765,0.00000000,0.00000000,0.31276731,
110000010001000,0.32857141,0.29998802,0.32857141,0.00000000,0.00000000,0.40898534,
110000010001001,0.31133020,0.26858495,0.31133020,0.00000000,0.00000000,0.35094096,
110000010001010,0.23522193,0.25646914,0.23522193,0.00000000,0.00000000,0.36458601,
110000010001011,0.18221525,0.21287935,0.18221525,0.00000000,0.00000000,0.27534092,
110000010001100,0.26862300,0.28139097,0.26862300,0.00000000,0.00000000,0.38404923,
110000010001101,0.25036871,0.26093587,0.25036871,0.00000000,0.00000000,0.33277497,
110000010001110,0.18009787,0.21126138,0.18009787,0.00000000,0.00000000,0.25226876,
110000010001111,0.17757511,0.20669104,0.17757511,0.00000000,0.00000000,0.25059217,
110000010010000,0.37473235,0.32001608,0.37473235,0.00000000,0.00000000,0.39423589,
110000010010001,0.30237888,0.30484350,0.30237888,0.00000000,0.00000000,0.38895633,
110000010010010,0.21445414,0.25711969,0.21445414,0.00000000,0.00000000,0.34835158,
110000010010011,0.17832425,0.22697352,0.17832425,0.00000000,0.00000000,0.31442507,
110000010010100,0.29626714,0.26138100,0.29626714,0.00000000,0.00000000,0.29000576,
110000010010101,0.19463832,0.25871615,0.19463832,0.00000000,0.00000000,0.27753637,
110000010010110,0.11698015,0.17318734,0.11698015,0.00000000,0.00000000,0.06161963,
110000010010111,0.11253874,0.17068074,0.11253874,0.00000000,0.00000000,0.06137730,
110000010011000,0.17758954,0.20635817,0.17758954,0.00000000,0.00000000,0.21747844,
110000010011001,0.17333095,0.20031650,0.17333095,0.00000000,0.00000000,0.15882345,
110000010011010,0.13516046,0.22021757,0.13516046,0.00000000,0.00000000,0.18461967,
110000010011011,0.10980468,0.16912170,0.10980468,0.00000000,0.00000000,0.05132062,
110000010011100,0.11512407,0.17622603,0.11512407,0.00000000,0.00000000,0.05251065,
110000010011101,0.11457029,0.17549811,0.11457029,0.00000000,0.00000000,0.04972196,
110000010011110,0.10899629,0.16907472,0.10899629,0.00000000,0.00000000,0.04433352,
110000010011111,0.10731116,0.16582522,0.10731116,0.00000000,0.00000000,0.04392781,
110000010100000,0.42746866,0.37148302,0.42746866,0.00000000,0.00000000,0.47260530,
110000010100001,0.36268306,0.36013260,0.36268306,0.00000000,0.00000000,0.46706052,
110000010100010,0.28801009,0.33126447,0.28801009,0.00000000,0.00000000,0.44398863,
